,movie_id,user_id,rating,date
13973,458,1764,1,2004-02-18
13974,229,1315,1,2004-01-30
13975,2842,1948,1,2004-05-25
13976,2542,1764,1,2004-09-02
13977,2577,822,1,2004-12-10
13978,3032,1128,1,2003-09-15
13979,1110,1707,0,2004-05-10
13980,190,1863,1,2004-10-20
13981,712,229,1,2005-03-22
13982,3170,1558,0,2004-03-05
13983,2169,499,1,2005-05-02
13984,2660,1605,0,2005-11-09
13985,3557,96,0,2003-03-04
13986,2213,1159,0,2003-11-29
13987,574,310,1,2005-04-06
13988,909,1443,1,2005-11-02
13989,2885,0,1,2004-12-16
13990,1710,1942,1,2004-05-26
13991,721,818,1,2005-07-11
13992,3126,1424,1,2005-03-28
13993,3383,664,0,2004-09-27
13994,887,650,0,2004-03-01
13995,2816,1216,1,2005-05-15
13996,2456,1443,1,2005-12-21
13997,1288,1736,0,2005-05-13
13998,3114,625,0,2004-10-27
13999,2944,217,1,2005-08-07
14000,488,905,1,2004-03-29
14001,1456,96,0,2004-04-17
14002,318,318,1,2005-11-27
14003,2195,858,0,2004-03-23
14004,495,1600,1,2005-02-28
14005,1167,1051,0,2005-08-13
14006,1724,1960,1,2004-10-21
14007,3454,1606,0,2004-03-02
14008,362,198,1,2005-07-12
14009,3420,51,0,2005-08-16
14010,1941,402,1,2005-01-29
14011,788,1212,1,2004-02-21
14012,1214,1077,0,2005-09-15
14013,2278,1764,1,2004-09-27
14014,195,1979,1,2005-04-30
14015,3089,402,1,2005-02-11
14016,2221,1043,0,2005-10-24
14017,3311,812,1,2005-01-04
14018,2460,418,0,2003-09-25
14019,1432,625,1,2004-10-27
14020,1432,708,1,2005-02-26
14021,2663,329,1,2005-09-14
14022,2674,342,1,2004-02-25
14023,3295,1038,1,2004-09-23
14024,562,647,0,2000-08-25
14025,1546,1046,1,2005-01-24
14026,858,8,1,2005-07-07
14027,3272,1781,0,2005-11-18
14028,2944,1440,1,2005-04-25
14029,362,750,1,2004-08-16
14030,2626,799,0,2005-03-14
14031,1875,1558,0,2005-11-29
14032,1931,648,1,2005-01-22
14033,1449,1384,0,2005-06-22
14034,3148,138,1,2004-08-06
14035,694,1007,1,2005-01-27
14036,1019,0,0,2004-03-09
14037,2460,1311,0,2005-01-26
14038,1931,1942,1,2003-11-12
14039,3062,751,1,2005-10-30
14040,221,632,1,2005-06-09
14041,3377,1027,0,2005-02-12
14042,2199,1168,0,2002-08-01
14043,1504,754,0,2004-02-19
14044,1008,1465,1,2003-05-09
14045,21,1770,0,2004-07-13
14046,2816,561,1,2005-03-24
14047,977,1878,1,2004-10-13
14048,2199,1121,0,2005-08-03
14049,2982,961,1,2005-05-25
14050,1324,1409,1,2005-08-08
14051,1869,459,1,2005-01-05
14052,1652,881,0,2004-11-07
14053,3044,1830,0,2005-03-28
14054,281,1103,1,2005-04-19
14055,3482,587,1,2005-10-19
14056,2714,1062,1,2003-08-13
14057,2753,1752,0,2004-08-19
14058,2564,1118,1,2005-08-30
14059,450,1391,1,2004-08-26
14060,556,1297,0,2004-10-13
14061,383,719,0,2005-08-03
14062,1449,1682,0,2004-11-24
14063,858,596,1,2005-09-22
14064,1504,1300,1,2004-11-02
14065,1299,783,1,2005-08-03
14066,1843,1168,0,2002-08-20
14067,3208,1796,1,2004-07-05
14068,1293,1047,1,2005-07-14
14069,2744,429,0,2005-09-28
14070,21,657,0,2004-11-17
14071,1269,245,1,2004-05-09
14072,1652,1474,0,2005-06-11
14073,3415,1866,1,2005-01-10
14074,3150,160,0,2005-10-13
14075,1936,73,1,2004-12-16
14076,1504,1839,0,2005-01-24
14077,3550,1409,1,2002-03-19
14078,133,1081,1,2003-04-11
14079,1936,304,1,2004-11-22
14080,3430,437,1,2005-07-26
14081,1485,1817,0,2005-03-01
14082,1682,1064,1,2004-04-10
14083,21,425,0,2005-08-16
14084,562,1152,1,2005-06-15
14085,1138,1705,1,2005-09-29
14086,1448,1103,1,2005-04-19
14087,1387,332,1,2005-02-13
14088,2720,1898,1,2004-07-16
14089,3255,228,0,2005-03-21
14090,574,1962,0,2004-11-21
14091,1841,139,0,2005-10-05
14092,1358,356,0,2003-09-09
14093,2793,1062,0,2004-02-20
14094,1504,1780,1,2005-02-24
14095,1400,822,1,2005-06-17
14096,1931,632,1,2005-05-10
14097,634,1497,0,2003-02-21
14098,93,576,1,2002-10-19
14099,3058,1894,0,2004-12-15
14100,1869,1027,1,2005-04-11
14101,458,1669,1,2004-12-21
14102,3389,1809,0,2003-08-28
14103,2164,1943,0,2003-10-16
14104,1546,1693,1,2004-09-26
14105,1778,965,0,2005-01-07
14106,318,1145,1,2005-07-05
14107,1249,799,0,2005-03-09
14108,3313,858,0,2003-12-01
14109,3001,561,0,2004-09-10
14110,698,1512,1,2004-09-22
14111,2811,1223,1,2002-11-14
14112,2198,75,1,2004-12-11
14113,1347,1867,0,2004-08-02
14114,1780,241,0,2005-10-27
14115,1931,447,1,2005-10-22
14116,1277,1338,1,2004-01-17
14117,770,659,1,2004-11-04
14118,345,1934,0,2003-11-10
14119,1206,1591,1,2005-04-27
14120,170,988,1,2004-04-21
14121,1781,419,0,2003-11-03
14122,1652,51,1,2002-06-01
14123,1668,566,0,2005-09-27
14124,819,1664,0,2003-05-03
14125,133,1256,1,2005-08-04
14126,261,100,0,2005-08-12
14127,1297,1936,1,2004-12-20
14128,2460,1184,1,2004-12-03
14129,2720,1577,0,2005-10-09
14130,1806,396,1,2004-11-01
14131,187,1294,1,2005-02-20
14132,133,103,1,2005-02-16
14133,962,1597,1,2004-11-11
14134,1279,1786,1,2005-12-28
14135,1899,1445,1,2005-12-28
14136,143,871,0,2003-03-08
14137,2805,388,1,2005-06-30
14138,812,1452,1,2005-07-02
14139,3487,0,0,2004-10-10
14140,312,750,1,2003-12-30
14141,2276,1269,1,2004-09-23
14142,945,979,1,2002-07-26
14143,26,219,1,2004-10-06
14144,3155,790,1,2005-06-07
14145,1754,262,1,2003-03-11
14146,574,1424,0,2005-03-23
14147,660,865,0,2004-01-24
14148,909,189,1,2004-03-31
14149,2145,1068,1,2004-10-19
14150,2602,486,1,2005-08-04
14151,1846,425,0,2005-04-28
14152,384,1404,1,2005-08-09
14153,2595,1500,0,2005-06-10
14154,2811,388,1,2005-07-19
14155,2837,1378,0,2005-09-14
14156,2298,1894,0,2005-07-10
14157,3516,356,1,2004-04-22
14158,1907,1440,1,2004-07-12
14159,1208,484,0,2005-10-07
14160,3444,265,0,2003-09-04
14161,1846,1257,1,2004-11-07
14162,194,1452,0,2005-08-06
14163,2038,639,0,2003-06-07
14164,1051,1501,1,2004-01-11
14165,2300,990,1,2005-01-30
14166,2725,241,0,2005-10-18
14167,915,111,1,2004-08-03
14168,2061,1112,1,2005-01-20
14169,2139,987,1,2002-10-31
14170,1881,1092,0,2004-03-23
14171,2919,1559,0,2005-07-03
14172,1292,0,1,2005-08-29
14173,1661,1152,0,2005-08-25
14174,1868,1782,0,2005-02-22
14175,3430,47,0,2005-06-13
14176,3208,1194,0,2004-09-13
14177,3489,822,1,2004-12-10
14178,3126,1517,1,2004-11-20
14179,3415,542,1,2005-01-20
14180,2058,1448,1,2005-04-21
14181,916,1390,1,2005-12-15
14182,2530,1287,0,2004-11-10
14183,3413,497,0,2004-12-20
14184,2505,1943,0,2004-12-17
14185,522,1472,1,2005-11-27
14186,1874,627,1,2004-02-05
14187,1457,370,1,2004-04-09
14188,3343,474,0,2005-07-12
14189,1037,1825,1,2004-06-25
14190,3116,1345,1,2005-09-27
14191,287,1465,0,2005-03-15
14192,725,597,1,2003-10-02
14193,3415,1577,1,2005-10-09
14194,2136,961,1,2005-06-14
14195,1387,940,1,2004-10-31
14196,701,487,1,2005-12-05
14197,2040,1749,1,2005-10-10
14198,701,56,1,2005-09-10
14199,3415,1103,1,2005-10-05
14200,853,1372,1,2003-08-07
14201,2038,983,0,2004-10-26
14202,2050,301,0,2005-07-20
14203,1118,1012,1,2005-09-21
14204,2263,1223,1,2005-02-21
14205,1483,301,0,2005-06-27
14206,3293,961,0,2005-06-14
14207,1504,1391,0,2004-08-26
14208,3237,1752,0,2004-07-21
14209,2195,893,0,2005-03-18
14210,372,871,0,2004-12-25
14211,2609,1974,1,2003-03-15
14212,285,245,1,2005-05-17
14213,3383,18,1,2004-12-05
14214,1473,1598,1,2005-09-20
14215,2408,384,0,2005-09-12
14216,806,1934,0,2003-11-10
14217,1133,510,0,2003-07-17
14218,2861,1928,1,2005-07-10
14219,2531,349,1,2003-07-23
14220,2863,632,1,2005-06-09
14221,2169,1448,1,2005-07-23
14222,2691,1832,1,2005-05-17
14223,164,497,1,2005-08-17
14224,3062,249,1,2005-11-19
14225,384,405,0,2005-08-02
14226,2192,1820,0,2003-03-31
14227,916,955,1,2005-03-25
14228,3466,309,0,2001-10-31
14229,3386,75,0,2005-08-04
14230,1672,176,0,2004-10-08
14231,1615,1999,0,2005-11-05
14232,2495,1460,0,2005-04-08
14233,945,995,0,2004-04-13
14234,750,177,1,2005-09-12
14235,2495,434,1,2005-04-17
14236,1694,1659,1,2005-03-24
14237,3395,1894,0,2005-07-10
14238,3302,888,0,2003-08-26
14239,2977,408,1,2003-09-22
14240,2102,1118,1,2005-09-01
14241,1138,1843,1,2005-03-03
14242,3272,859,0,2005-01-03
14243,3283,1658,0,2003-01-24
14244,1667,1790,0,2004-10-13
14245,3073,370,1,2004-11-24
14246,1379,1799,0,2005-06-03
14247,2061,1922,0,2003-03-09
14248,2685,75,0,2004-03-01
14249,488,1424,0,2005-03-23
14250,3124,1538,0,2005-08-11
14251,942,879,1,2003-02-12
14252,881,1685,1,2005-04-11
14253,1606,1423,0,2005-02-15
14254,1694,1344,1,2004-03-13
14255,1846,1168,1,2004-10-01
14256,1717,1179,1,2005-08-27
14257,3345,1027,0,2005-12-19
14258,2927,1820,1,2005-10-13
14259,1504,1915,0,2005-09-06
14260,3208,677,0,2004-08-25
14261,1869,65,1,2005-04-26
14262,1473,1265,1,2004-12-29
14263,3058,1502,1,2004-01-28
14264,1432,1231,1,2005-11-07
14265,1297,1817,1,2002-02-02
14266,1846,1723,1,2004-11-16
14267,1227,484,0,2005-10-12
14268,2609,1203,1,2005-07-13
14269,2564,1216,1,2004-12-20
14270,2061,41,0,2004-03-28
14271,2382,1842,0,2005-04-13
14272,1652,803,0,2004-09-26
14273,3239,1352,1,2003-12-19
14274,3123,1059,0,2000-04-03
14275,229,1817,1,2002-04-12
14276,1672,198,1,2005-07-14
14277,3,1981,1,2005-03-13
14278,2765,1869,1,2000-03-09
14279,1869,675,1,2005-02-25
14280,2885,627,0,2004-02-28
14281,769,18,1,2004-11-09
14282,2602,1292,1,2005-07-26
14283,1546,1409,1,2004-07-15
14284,1652,1752,0,2004-05-17
14285,3415,1647,1,2004-12-29
14286,1874,321,0,2005-05-18
14287,1035,609,1,2005-08-22
14288,736,289,0,2005-12-14
14289,520,640,0,2004-06-01
14290,3032,281,1,2005-02-22
14291,384,1202,1,2005-05-29
14292,2885,1147,0,2005-04-16
14293,1558,246,1,2002-03-12
14294,1734,484,0,2005-10-07
14295,1884,1723,0,2005-06-14
14296,2495,1706,1,2005-10-11
14297,2274,698,1,2004-12-24
14298,1293,1627,0,2004-03-21
14299,54,351,0,2004-06-24
14300,2263,1404,1,2005-10-18
14301,1037,1894,0,2004-06-21
14302,3198,388,0,2005-06-30
14303,1504,196,0,2005-09-28
14304,2653,979,0,2005-08-05
14305,3282,1903,1,2003-09-05
14306,2646,1314,0,2005-09-27
14307,1348,1984,1,2005-05-12
14308,1672,992,1,2005-06-20
14309,1842,338,0,2005-01-06
14310,190,1960,1,2004-10-21
14311,2628,1321,1,2003-11-04
14312,687,162,1,2005-12-25
14313,1672,1634,1,2005-01-24
14314,3065,647,1,2005-04-30
14315,2928,484,1,2005-10-07
14316,2977,16,0,2005-11-09
14317,1184,1820,1,2000-03-01
14318,1741,1936,1,2004-12-14
14319,3481,522,0,2005-09-05
14320,3239,312,1,2005-09-04
14321,2169,225,1,2005-08-25
14322,2345,522,1,2005-09-06
14323,887,702,1,2005-05-14
14324,2685,1270,1,2005-03-10
14325,1138,1778,1,2003-08-01
14326,2875,1174,0,2004-12-28
14327,1869,858,1,2004-08-26
14328,2287,799,1,2005-03-04
14329,1936,1981,1,2004-10-25
14330,2081,557,1,2004-11-01
14331,2198,87,1,2004-08-16
14332,3131,650,0,2003-12-10
14333,439,698,0,2000-03-16
14334,562,464,0,2004-05-20
14335,1837,976,0,2005-03-31
14336,1504,1392,1,2005-10-22
14337,1724,1854,1,2005-07-28
14338,75,566,1,2005-09-27
14339,1812,979,1,2005-08-06
14340,2403,799,1,2005-05-19
14341,3058,1212,1,2004-06-10
14342,1019,1003,0,2005-12-14
14343,2323,1460,1,2005-07-27
14344,133,662,1,2001-01-12
14345,1724,1225,0,2005-04-02
14346,1862,228,1,2004-10-21
14347,984,718,1,2005-06-14
14348,1685,500,0,2002-09-12
14349,479,1817,1,2005-09-30
14350,1523,1820,0,2000-04-01
14351,1833,1168,0,2002-07-03
14352,3310,1894,0,2005-07-10
14353,2631,1446,1,2005-02-14
14354,3448,566,0,2005-12-31
14355,915,80,1,2005-05-09
14356,2313,597,0,2002-11-18
14357,916,1920,0,2004-12-16
14358,562,1450,0,2003-07-29
14359,3208,28,0,2004-12-13
14360,3150,348,1,2005-06-24
14361,962,1685,0,2005-01-02
14362,2907,1707,0,2004-05-10
14363,2720,1068,1,2005-02-07
14364,915,1315,1,2004-01-30
14365,2464,1577,0,2005-10-10
14366,1333,566,0,2005-07-25
14367,1395,1894,1,2005-08-19
14368,642,631,1,2002-02-05
14369,1214,1817,1,2002-03-22
14370,1882,1946,1,2004-04-26
14371,390,487,0,2002-12-31
14372,1556,1781,1,2005-12-31
14373,1706,1562,1,2005-05-26
14374,3260,472,0,2003-06-05
14375,788,1277,0,2000-03-14
14376,281,1970,0,2004-10-15
14377,3148,319,1,2005-05-27
14378,3479,1414,0,2004-11-04
14379,384,291,1,2004-10-08
14380,2538,1350,1,2005-10-13
14381,2602,317,1,2005-09-19
14382,2056,1170,1,2004-10-01
14383,1293,1221,1,2003-10-20
14384,190,1409,0,2003-01-25
14385,574,147,1,2002-06-28
14386,3484,1936,1,2004-12-20
14387,3523,979,0,2004-06-06
14388,1288,1656,0,2005-07-12
14389,344,1823,1,2004-04-02
14390,2814,1820,0,2002-10-30
14391,105,1834,1,2005-11-26
14392,3302,432,1,2004-09-08
14393,1741,647,0,2005-04-30
14394,1869,850,1,2005-02-17
14395,571,927,0,2005-09-14
14396,3345,1936,1,2004-12-20
14397,2602,1221,1,2005-04-15
14398,2199,1981,0,2004-02-17
14399,945,68,0,2004-12-08
14400,3415,1950,1,2005-06-21
14401,2120,795,1,2003-04-17
14402,1292,1448,1,2005-06-16
14403,2102,598,1,2005-10-31
14404,2732,853,0,2005-11-06
14405,2552,803,1,2004-08-29
14406,635,871,1,2004-12-25
14407,1333,597,0,2002-01-07
14408,1686,1887,0,2002-06-26
14409,2977,1795,1,2005-01-01
14410,3112,238,1,2005-09-15
14411,3058,1775,0,2005-04-28
14412,3420,1723,1,2005-06-14
14413,2720,1827,1,2003-05-20
14414,1194,1915,0,2005-09-06
14415,916,1384,0,2005-03-25
14416,183,1786,1,2004-04-25
14417,1218,659,0,2003-10-30
14418,1133,128,1,2005-06-05
14419,1504,1901,0,2005-10-15
14420,1501,1092,1,2003-12-05
14421,788,1130,1,2005-05-24
14422,372,1176,0,2005-03-31
14423,847,448,1,2005-08-11
14424,1652,1539,1,2004-09-10
14425,2126,679,1,2004-02-29
14426,2885,109,1,2005-06-14
14427,730,470,1,2005-01-24
14428,3129,102,1,2004-03-13
14429,2671,766,1,2005-02-18
14430,2864,1354,1,2003-10-06
14431,1292,292,1,2003-09-30
14432,229,1741,0,2003-04-14
14433,2843,994,1,2005-08-19
14434,1672,423,1,2004-04-28
14435,3420,1951,0,2005-08-25
14436,258,1125,0,2005-05-24
14437,2922,1444,1,2004-04-12
14438,2061,500,1,2002-10-23
14439,1165,803,0,2004-09-26
14440,1504,611,1,2004-06-15
14441,945,173,0,2004-12-28
14442,2198,1073,1,2005-11-12
14443,3543,246,1,2004-09-09
14444,945,1241,0,2005-08-16
14445,110,1694,1,2005-04-09
14446,574,402,1,2003-08-16
14447,1685,158,1,2002-12-28
14448,458,1886,1,2004-07-28
14449,1926,1456,1,2004-12-12
14450,3256,1828,1,2005-12-10
14451,887,8,1,2004-06-15
14452,241,1723,0,2005-03-04
14453,1197,803,1,2004-09-26
14454,2646,833,0,2005-01-30
14455,1473,1669,1,2005-01-19
14456,2588,1882,1,2005-08-19
14457,1888,1335,1,2005-11-28
14458,170,1882,1,2005-08-19
14459,2198,1891,1,2004-10-23
14460,2895,510,1,2003-08-02
14461,2553,510,0,2003-03-12
14462,2325,627,0,2005-05-26
14463,1764,205,0,2005-09-09
14464,3001,1358,1,2003-06-19
14465,1366,1370,1,2005-12-04
14466,105,1531,1,2004-07-04
14467,2370,1874,1,2003-01-24
14468,2107,1445,1,2005-12-28
14469,2955,1686,1,2005-03-28
14470,488,221,1,2004-01-30
14471,2663,1943,0,2003-07-30
14472,1944,1273,1,2000-03-08
14473,44,1512,0,2005-05-26
14474,3465,1346,0,2005-06-14
14475,1931,1152,1,2005-06-15
14476,2263,1822,1,2002-02-20
14477,945,3,0,2004-06-13
14478,642,510,1,2001-09-01
14479,1741,1445,1,2004-05-11
14480,1379,803,1,2004-08-30
14481,221,1324,1,2005-10-19
14482,2437,799,1,2005-01-30
14483,256,1168,0,2004-05-10
14484,1183,1942,0,2003-06-28
14485,2069,803,1,2004-09-08
14486,1007,1267,0,2003-05-18
14487,2851,1764,1,2005-01-21
14488,440,331,0,2000-08-13
14489,1439,939,0,2004-03-11
14490,1495,1685,0,2005-03-14
14491,2895,829,1,2004-11-05
14492,1592,861,0,2005-07-03
14493,2885,1265,0,2004-12-11
14494,2365,1408,0,2004-04-28
14495,2437,1937,1,2004-07-25
14496,2102,151,1,2005-04-27
14497,2135,1047,0,2005-11-29
14498,3219,1192,0,2002-04-18
14499,2595,566,1,2005-07-25
14500,2187,1786,1,2005-06-02
14501,2306,611,1,2005-05-18
14502,3313,961,1,2005-05-22
14503,1931,406,1,2004-10-08
14504,3032,192,1,2004-08-02
14505,1860,1339,1,2003-06-26
14506,642,1752,0,2004-06-12
14507,1038,566,1,2005-07-31
14508,2671,287,0,2005-01-23
14509,384,1607,0,2005-03-09
14510,2516,1267,0,2004-02-18
14511,860,1472,1,2004-05-23
14512,458,855,1,2003-04-17
14513,458,1739,1,2004-01-28
14514,1504,1418,1,2005-02-07
14515,1044,566,0,2005-07-26
14516,2814,1619,1,2005-10-25
14517,1727,1334,1,2000-11-28
14518,3523,1338,1,2005-02-10
14519,1941,1515,0,2004-04-09
14520,945,1064,0,2004-04-10
14521,2102,1352,1,2003-10-26
14522,227,632,1,2005-06-10
14523,915,1448,1,2005-03-17
14524,3454,1083,1,2004-10-18
14525,1178,566,0,2005-10-18
14526,86,1999,0,2005-11-03
14527,2037,1394,0,2005-05-15
14528,977,84,0,2005-04-17
14529,3543,1943,0,2004-05-29
14530,3386,1161,1,2004-09-29
14531,916,675,1,2004-02-27
14532,3557,598,0,2005-12-16
14533,547,576,1,2005-02-06
14534,80,228,0,2004-03-30
14535,3272,221,1,2004-01-30
14536,1587,608,0,2004-10-05
14537,73,983,0,2004-11-20
14538,3420,8,1,2005-05-24
14539,1734,876,1,2005-07-26
14540,1869,510,0,2004-12-20
14541,2604,858,1,2004-11-25
14542,1277,664,1,2004-03-09
14543,3272,1064,1,2004-09-08
14544,1387,1600,1,2005-11-01
14545,577,799,1,2005-03-14
14546,458,1915,1,2005-09-05
14547,1717,486,0,2005-12-07
14548,598,1817,0,2004-09-08
14549,2083,369,0,2004-11-24
14550,1253,246,1,2002-03-15
14551,307,1194,0,2005-05-26
14552,1652,1765,0,2004-11-13
14553,2590,1065,1,2003-06-10
14554,3516,75,0,2004-12-05
14555,1423,818,1,2005-07-09
14556,1559,670,1,2004-08-05
14557,611,1168,0,2004-06-03
14558,1869,607,1,2005-04-20
14559,30,246,1,2002-03-28
14560,1860,331,1,2003-04-28
14561,1724,1303,1,2005-04-09
14562,666,979,0,2005-06-28
14563,3289,1443,1,2005-11-13
14564,1379,994,1,2005-08-19
14565,2709,1669,0,2004-12-29
14566,2636,107,0,2005-04-11
14567,3454,988,1,2004-08-06
14568,225,1168,0,2002-07-24
14569,2711,1084,0,2005-11-28
14570,2263,158,1,2002-12-28
14571,2599,1894,1,2005-03-27
14572,1120,591,0,2005-06-05
14573,3025,1874,1,2004-10-29
14574,1423,1827,1,2003-05-20
14575,1292,433,1,2005-07-12
14576,3492,1665,1,2000-05-07
14577,1884,776,0,2005-09-25
14578,1223,228,0,2004-02-23
14579,571,598,0,2005-12-25
14580,2998,1887,1,2004-06-21
14581,2875,981,0,2004-06-08
14582,667,1445,0,2005-10-24
14583,881,1294,1,2003-07-29
14584,384,727,1,2005-01-02
14585,1504,1566,1,2005-03-19
14586,916,1,0,2003-11-21
14587,1277,1414,1,2004-06-24
14588,962,1377,1,2005-06-14
14589,2198,391,1,2005-06-08
14590,1672,879,1,2005-03-06
14591,1432,1719,0,2005-08-03
14592,962,1341,1,2003-10-13
14593,2017,1558,1,2001-01-09
14594,3019,262,0,2002-12-28
14595,2325,626,1,2004-05-05
14596,788,1962,0,2004-11-21
14597,1965,989,0,2003-03-28
14598,1306,1474,0,2005-06-22
14599,3415,1681,1,2004-12-09
14600,992,1601,1,2004-09-12
14601,1456,658,1,2004-12-08
14602,1577,1952,1,2005-01-08
14603,2137,1034,1,2005-09-30
14604,800,541,1,2002-09-11
14605,2273,1894,0,2005-02-02
14606,2306,1881,1,2005-09-02
14607,2609,1936,1,2004-12-14
14608,1342,1564,1,2001-04-04
14609,1931,1004,1,2004-04-27
14610,1249,246,1,2002-12-21
14611,229,1892,1,2004-04-13
14612,1471,698,1,2001-04-28
14613,3208,487,1,2003-04-22
14614,95,1974,0,2003-06-23
14615,2017,1515,1,2004-04-25
14616,3025,1114,1,2003-12-29
14617,1133,153,1,2005-10-09
14618,21,1084,1,2005-11-28
14619,3431,637,1,2003-11-12
14620,458,1190,1,2005-02-03
14621,60,273,1,2005-09-22
14622,1306,951,0,2005-07-08
14623,2817,1197,0,2003-06-10
14624,1931,887,1,2004-06-18
14625,1120,522,1,2005-09-06
14626,1504,1444,1,2004-02-15
14627,1872,1979,0,2004-12-03
14628,3460,1505,1,2005-08-15
14629,2313,663,1,2005-08-14
14630,458,1577,1,2005-10-09
14631,3126,602,1,2005-02-07
14632,1342,1505,1,2005-08-15
14633,3516,1686,1,2005-03-28
14634,383,1962,1,2004-01-16
14635,2225,228,1,2005-05-29
14636,2382,1354,0,2005-05-15
14637,1504,1895,1,2004-03-31
14638,1051,1962,0,2005-04-27
14639,1969,1573,0,2005-01-31
14640,3516,77,1,2005-06-26
14641,2061,1874,1,2002-09-05
14642,1606,372,0,2005-06-28
14643,1214,1409,0,2001-11-16
14644,3413,1985,0,2004-01-21
14645,1875,575,0,2005-01-05
14646,3454,380,0,2003-11-22
14647,1214,1914,0,2004-11-10
14648,3415,1520,0,2005-06-24
14649,3454,1201,1,2005-01-19
14650,2674,1062,0,2003-11-18
14651,2334,1705,0,2004-03-04
14652,736,1264,1,2003-06-04
14653,1187,166,1,2004-07-31
14654,636,994,1,2005-07-30
14655,3454,1065,1,2003-06-22
14656,441,466,0,2002-01-27
14657,458,1500,1,2005-06-08
14658,242,514,1,2005-09-23
14659,1381,432,1,2004-03-24
14660,1208,566,1,2005-07-25
14661,1423,606,1,2005-11-27
14662,1862,61,0,2004-06-14
14663,1399,1126,0,2004-10-19
14664,3288,1531,0,2004-07-04
14665,21,273,0,2004-04-13
14666,1672,1212,0,2004-03-24
14667,166,388,0,2005-07-18
14668,3377,983,0,2004-10-28
14669,3371,394,1,2004-11-22
14670,2927,1152,1,2005-10-05
14671,3272,413,0,2005-02-05
14672,1532,822,1,2005-08-09
14673,611,1820,0,2002-09-21
14674,2327,1655,1,2005-03-04
14675,3374,1561,0,2004-10-09
14676,2216,1081,1,2004-04-28
14677,3476,18,1,2004-11-09
14678,3199,698,1,2000-03-16
14679,1846,1923,1,2005-08-26
14680,2720,8,1,2003-02-17
14681,1464,1358,0,2001-12-31
14682,635,1414,1,2004-08-20
14683,2922,1894,1,2004-12-15
14684,2586,597,0,2003-05-31
14685,571,753,1,2002-10-18
14686,2763,1682,1,2004-11-01
14687,3454,52,1,2005-05-24
14688,2384,1682,1,2005-03-15
14689,3391,664,1,2004-04-04
14690,41,1838,0,2004-09-03
14691,1931,1797,1,2003-04-27
14692,3058,87,1,2004-09-17
14693,2944,1152,1,2005-06-16
14694,2337,1759,1,2005-09-24
14695,2956,261,1,2003-08-19
14696,1161,1948,1,2004-01-23
14697,1559,1752,1,2004-05-23
14698,1575,1622,0,2005-11-23
14699,281,1883,0,2004-04-20
14700,2885,1386,0,2004-02-16
14701,495,1457,0,2000-12-17
14702,63,709,0,2004-05-01
14703,1712,1166,0,2004-10-24
14704,2365,238,1,2005-11-01
14705,2960,1312,0,2005-02-23
14706,1777,1631,0,2004-04-14
14707,1948,756,1,2004-11-26
14708,1994,1368,0,2004-12-05
14709,1194,994,1,2005-08-19
14710,1694,13,1,2005-10-03
14711,53,1909,1,2005-02-20
14712,2861,500,1,2005-12-15
14713,3430,666,0,2005-04-30
14714,3114,1352,0,2004-01-08
14715,241,1144,1,2002-12-24
14716,2492,1985,0,2004-01-21
14717,1667,231,0,2005-03-13
14718,1956,1705,0,2004-03-07
14719,277,606,0,2002-12-19
14720,2550,983,0,2005-01-11
14721,2313,1985,0,2005-12-12
14722,2274,1731,1,2005-01-10
14723,1008,1887,1,2002-07-10
14724,825,1555,1,2005-11-08
14725,1816,1315,1,2004-01-30
14726,851,648,1,2005-06-08
14727,2311,1934,0,2005-03-06
14728,1834,989,0,2003-10-23
14729,235,317,0,2004-12-28
14730,1524,293,0,2004-11-11
14731,3148,1074,1,2004-10-17
14732,3336,1901,1,2005-11-27
14733,3492,1731,1,2004-06-29
14734,3166,916,0,2004-08-23
14735,2400,1168,0,2002-04-06
14736,151,160,0,2005-04-06
14737,1269,190,1,2004-11-16
14738,822,1014,1,2005-12-05
14739,2646,1350,1,2005-07-13
14740,532,1084,0,2005-11-28
14741,3148,599,1,2005-01-12
14742,2720,1165,1,2005-06-08
14743,2602,1359,1,2005-08-23
14744,147,785,1,2004-08-14
14745,2580,432,1,2004-06-07
14746,2998,1811,1,2004-10-21
14747,242,74,1,2005-02-25
14748,2263,42,1,2005-01-24
14749,898,939,0,2004-03-11
14750,1292,818,1,2005-07-09
14751,1860,1558,1,2001-03-24
14752,2602,1304,0,2005-08-19
14753,2492,219,1,2004-11-23
14754,1672,1577,1,2005-10-09
14755,2065,287,1,2004-03-28
14756,1638,973,1,2005-08-19
14757,3516,70,1,2005-07-17
14758,1943,774,0,2005-08-23
14759,440,1241,0,2005-09-30
14760,2306,1256,0,2005-07-26
14761,3386,486,1,2005-08-04
14762,1292,1604,0,2004-06-25
14763,282,1445,0,2004-01-06
14764,110,1591,1,2005-05-18
14765,788,61,0,2002-07-18
14766,1736,1817,1,2005-02-27
14767,1844,1338,1,2004-06-29
14768,2800,1331,0,2003-03-11
14769,204,246,0,2003-02-28
14770,1591,335,0,2003-07-08
14771,488,1346,1,2003-06-17
14772,610,274,0,2005-09-22
14773,1927,680,1,2005-06-29
14774,2050,818,1,2005-07-09
14775,2198,1975,1,2003-06-10
14776,3383,1212,1,2004-12-16
14777,1051,690,1,2005-07-28
14778,2515,988,0,2004-06-02
14779,2816,1377,0,2005-06-14
14780,2720,289,1,2005-02-04
14781,1868,1786,1,2004-04-03
